city,year,page,line_no,organization_name,category,sub_category,line,address,description
Kansas City,1885,10521407,12,Union Elevator Company,Uncategorized,,"Union Elevator Company.-W. A. Walker, Superintendent. West Levee, foot of 6th.",,
Kansas City,1885,10521407,13,Inter-Ocean Elevator Company,Uncategorized,,"Inter-Ocean Elevator Company.---W. J. Strong, President; F. S. Hammond, Vice- President; C. W. Scott, Secretary, Treasurer & Superintendent. 108 w. 5th.",,
Kansas City,1885,10521407,14,Advance Elevator,Uncategorized,,"Advance Elevator.-Levee, foot of 6th.",,
Kansas City,1885,10521407,15,Alton Elevator,Uncategorized,,"Alton Elevator.-Levee, near Lydia av.",,
Kansas City,1885,10521407,16,"Elevator ""A""",Uncategorized,,"Elevator ""A"".-Levee, foot of Wyoming.",,
Kansas City,1885,10521407,17,Novelty Elevator Co.,Uncategorized,,"Novelty Elevator Co.-8th, near Santa Fe.",,
Kansas City,1885,10521407,18,National Water Works Co.,Uncategorized,,"National Water Works Co.-B. F. Jones, Sec- retary and Treasurer. 700 Delaware.",,
Kansas City,1885,10521407,19,Kansas City Transfer Co.,Uncategorized,,"Kansas City Transfer Co.-O. Chanute, Presi- dent; L. F. Wilson, Vice-President; C. P. James, Treasurer. 520 Delaware.",,
Kansas City,1885,10521407,20,Kansas City Smelting & Refining Co,Uncategorized,,"Kansas City Smelting & Refining Co-August R. Meyer, President & Treasurer, M. E. Smith, Secretary & General Manager. 24, 25 & 26 Underwriters' Exchange.",,
Kansas City,1885,10521407,21,"Hannibal & St. Joseph & Kansas City, St. Joseph & Council Bluffs Railroad Co's",Uncategorized,,"Union Depot Co.-G. H. Nettleton, President; C. C. Ripley, Treasurer; W. J. Ferry, Secre- tary; C. L. Dunham, Superintendent; A. W. Millspaugh, Ticket Agent; M. Sullivan, Baggage Agent; Messrs. G. H. Nettleton, of the Fort Scott Co., A. A. Talmage, of the Missouri Pacific Co. and J. F. Barnard, General Manager Hannibal & St. Joseph & Kansas City, St. Joseph & Council Bluffs Railroad Co's, Executive Committee.",,
Kansas City,1885,10521407,22,Kansas City Inter-State Fair,Uncategorized,,"Kansas City Inter-State Fair.-K. Coates, President; W. H. Winants, Treasurer; Ed. H. Webster, Secretary & General Manager. Office 605 Main.",,
Kansas City,1885,10521407,24,Kansas City Gas Light & Coke Co.,Uncategorized,,"Kansas City Gas Light & Coke Co.-М. J. Payne, President; J. W. Allen, Secretary; Harry E. Clarke, Superintendent Office ns. Missouri av. bet. Main & Delaware.",,
Kansas City,1885,10521407,25,Kansas City Stock Yards Co.,Uncategorized,,"Kansas City Stock Yards Co.-Charles Francis Adams, Jr., President; C. F. Morse, General Manager; E. E. Richardson, Treasurer & Secretary; H. P. Child, Superintendent. 16th, cor. State,",,
Kansas City,1885,10521407,26,Railroad Transfer Co.,Uncategorized,,"Railroad Transfer Co.--H. C. Litchfield, Presi- dent & Superintendent. Office 122 & 124 w. 3d.",,
Kansas City,1885,10521407,27,Underwriters' Exchange Co.,Uncategorized,,"Underwriters' Exchange Co.--F. J. Baird, President; John H. Brown, Vice-President; S. H. Kinney, Auditor; Milton Welsh, Treasurer; W. G. Baird, Secretary. 6th, sw. cor. Wyandotte.",,
Kansas City,1885,10521407,28,Kansas City Paper Co.,Uncategorized,,"Kansas City Paper Co.-Coates' Block, 412 w. 5th, cor. Broadway.",,
Kansas City,1885,10521407,29,The Keystone Iron Works Co.,Uncategorized,,"The Keystone Iron Works Co.-D. M. Jarboe, President; James Smith, Vice-President & General Manager; A. M Graff, Treasurer, L. B. Bullene, Secretary. 1000 to 1026 พ. 8th.",,
Kansas City,1885,10521407,30,Zenith Milling Co.,Uncategorized,,"Zenith Milling Co.-L. M. Miller, President; C. A. Young, Secretary & Treasurer; L. S. Mohr, Superintendent. 1st, cor. Troost av.",,
Kansas City,1885,10521407,31,Kansas City Bridge & Iron Co.,Uncategorized,,"Kansas City Bridge & Iron Co. Geo. Н. Wheelock, President; E. I. Farnsworth, Chief Engineer; Wm. Vliet, Engineer; A. M. Blodgett, Secretary, Armourdale, Kas.",,
Kansas City,1885,10521407,32,Merchants' Detective Association,Uncategorized,,"Merchants' Detective Association.--J. Wm. Young, General Manager. 521 Main.",,
Kansas City,1885,10521407,33,Kansas City Homestead Loan & Trust Co.,Uncategorized,,"Kansas City Homestead Loan & Trust Co.- W. P. Moores, President; J. M. Lowe, Secre- tary. 1 Humboldt Bldg.",,
Kansas City,1885,10521407,34,Kansas City Investment Co.,Uncategorized,,"Kansas City Investment Co.-E. E. Holmes, President; W. P. Holmes, Secretary & Treasurer. 116 w. 6th.",,
Kansas City,1885,10521407,35,Farm & Investment Co.,Uncategorized,,"Farm & Investment Co.-J. M. Hoskinson, President; D. C. Turner, Secretary; W. S. Nelson, Inspector. 129 w. 6th.",,
Kansas City,1885,10521407,36,Kansas City Fat Stock Show Association,Uncategorized,,"Kansas City Fat Stock Show Association.-- Live Stock Exchange Building. C. F. Morse, President; E. E. Richardson, Secre- tary & Treasurer.",,
Kansas City,1885,10521407,37,The Kansas City Planing Mill Co.,Uncategorized,,"The Kansas City Planing Mill Co.-L. F. Doane, President. 21st, cor. Walnut.",,
Kansas City,1885,10521407,38,Huggins Cracker & Candy Co.,Uncategorized,,Huggins Cracker & Candy Co.-1063 St. Louis,,
Kansas City,1885,10521407,39,Kansas City Advertising Co.,Uncategorized,,"Kansas City Advertising Co. -Cory F. Craig, President. Gillis Opera House, av.",,
Kansas City,1885,10521407,1,Kansas City Sewer Pipe Co.,Uncategorized,,"Kansas City Sewer Pipe Co.-I. L. Downs,",,
Kansas City,1885,10521407,3,Winner Investment Co.,Uncategorized,,"Winner Investment Co.-W.E. Winner, Presi- dent; W. A. Bunker, Vice-President; A. C. Brundage, Secretary; J. W. Perkins, Treas- urer. 123 w. 6th.",,
Kansas City,1885,10521407,4,Kansas City Abstract Co.,Uncategorized,,"Kansas City Abstract Co.-C. L. Dobson, President; V. L. Garnett, Secretary. 125 w. 6th.",,
Kansas City,1885,10521407,5,Gossard Investment Co.,Uncategorized,,"Gossard Investment Co.-A. H. Gossard, President; T. R. Bryan, Secretary; W. P. Gossard, Treasurer. 700 Delaware.",,
Kansas City,1885,10521407,6,Missouri & Kansas Investment Co.,Uncategorized,,"Missouri & Kansas Investment Co.-R. H. Nesbet, Manager. 9 Humboldt Bldg.",,
Kansas City,1885,10521407,7,Phenix Land & Cattle Co.,Uncategorized,,"Phenix Land & Cattle Co.-S. Mabry, Presi- dent; W. G. Mellier, Secretary & Treasurer. 17 Delaware Blk.",,
Kansas City,1885,10521407,8,Henry Electric Railway Co.,Uncategorized,,"Henry Electric Railway Co.-H. McElroy, President; S. Van Dorston, Secretary; T. H. Case, Treasurer.",,
Kansas City,1885,10521407,9,Kansas City Electric Light Co.,Uncategorized,,"Kansas City Electric Light Co.-Wm. Holmes, President; J. S. Chick, Treasurer; C. E. Barnhart, Secretary.",,
Kansas City,1885,10521407,10,W. B. Grimes Dry Goods Co,Uncategorized,,"W. B. Grimes Dry Goods Co-W. B. Grimes, President; M. A. Pott, Vice-President; H. J. Gorin, Secretary & Treasurer. 512 & 514 Delaware.",,
Kansas City,1885,10521407,11,Railway Mutual Loan & Investment Co.,Uncategorized,,"Railway Mutual Loan & Investment Co.- John Sebastian, President; D. Bowes, Treas- urer, Cliff Barrett, Secretary.",,
Kansas City,1885,10521407,12,Kaw Valley Iron Works Co.,Uncategorized,,"Kaw Valley Iron Works Co.-A. J. Kelly, manager. 1st, nw. cor. Charlotte.",,
Kansas City,1885,10521407,13,Gate City Oil Co.,Uncategorized,,"Gate City Oil Co.-Charles Berdell, President; L. Ryan, Superintendent; A. E. Campbell, Secretary & Treasurer. 30 Sheidley Bldg.",,
Kansas City,1885,10521407,14,Arrow Rock Cannell Coal Mining Co.,Uncategorized,,"Arrow Rock Cannell Coal Mining Co.-W. E. Winner, President; A. M. Winner, Secre- tary & Treasurer. 123 w. 6th.",,
Kansas City,1885,10521407,15,Corle Cracker & Confectionery Co.,Uncategorized,,"Corle Cracker & Confectionery Co.-J. S. Loose, President; J. L. Loose, Secretary & Treasurer. Main, cor. 2d.",,
Kansas City,1885,10521407,16,"Cigar Makers' Union, No. 102.",Labor Organizations,,"Cigar Makers' Union, No. 102.-Regular meet- ings 1st & 3d Monday night of each month at Kump's Hall. C. A. Tuttle, President; Charles V. Hudson, Secretary; F. Brennan, Financial Secretary.",,
Kansas City,1885,10521407,17,"Printers' Protective Fraternity, No. 1.",Secret Societies,,"Printers' Protective Fraternity, No. 1.-Meets 1st Sunday in each month at Arion Hall, 916 Main. T. P. Brown, President; H. В. Bishop, Vice-President; C. C. Moore, Re- cording Secretary; C. L. Beacham, Financial Secretary; C. K. Derr, Treasurer; H. E. Gatrell, W. A. McDonald, C. D. Sylvester, M. Nolan, Trustees.",,
Kansas City,1885,10521407,18,Typographical Union,Labor Organizations,,"Typographical Union-Meets 1st Sunday in each month at 6th, cor. Main. J. R. Reese, President; Guy B. Clark, Vice-President; J. E. Chapler, Financial Secretary; H. Block, Corresponding Secretary.",,
Kansas City,1885,10521407,19,Stone Masons' Union.,Benevolent and Fraternal,,"Stone Masons' Union.-A. S. Keller, Presi- dent; A. Johnson, Treasurer; J. Evans, Sec- retary.",,
Kansas City,1885,10521407,20,Horseshoers' Union.,Labor Organizations,,"Horseshoers' Union.-J. Yager, President; H. D. Neinstedt, Treasurer. Meets in Kump's Hall.",,
Kansas City,1885,10521407,21,City Hospital.,Hospitals,,"City Hospital.-West side Cherry, bet. 21st & 22d. Dr. John Fee, Physician.",,
Kansas City,1885,10521407,22,St. Joseph's Hospital.,Hospitals,,"St. Joseph's Hospital. Conducted by the Sis- ters of St. Joseph. Penn, sw. cor. 7th.",,
Kansas City,1885,10521407,23,Church Charity Association,Benevolent and Fraternal,,"All Saints Hospital-Under the auspices of the Church Charity Association. Campbell, bet. 10th & 11th.",,
Kansas City,1885,10521407,24,Kansas City Eye & Ear Infirmary.,Hospitals,,"Kansas City Eye & Ear Infirmary.-Dr. Kim- berlin, Surgeon in Chief. Grand av. se. cor. 8th.",,
Kansas City,1885,10521407,25,"Wabash, St. Louis & Pacific Hospital.",Hospitals,,"Wabash, St. Louis & Pacific Hospital.-209 Campbell.",,
Kansas City,1885,10521407,26,Elmwood Cemetery.,Uncategorized,,"Elmwood Cemetery. -Situated on 12th street, two miles & three-quarters east of city limits. City office 20 e. 6th.",,
Kansas City,1885,10521407,27,Mount St Mary's Cemetery.,Uncategorized,,"Mount St Mary's Cemetery.-18th street, two miles east of limits.",,
Kansas City,1885,10521407,28,Union Cemetery.,Labor Organizations,,"Union Cemetery. --Situated on Westport road, south of limits.",,
Kansas City,1885,10521407,29,German Catholic Cemetery.,Churches,,"German Catholic Cemetery.-Lockridge road, southeast of limits.",,
Kansas City,1885,10521407,30,Circuit Court,Uncategorized,,"James H. Slover, Judge Circuit Court, Divis- ion No. 1.",,
Kansas City,1885,10521407,31,"Circuit Court, Division No. 2.",Uncategorized,,"Turner A. Gill, Judge Circuit Court, Division No. 2.",,
Kansas City,1885,10521407,32,Criminal Court.,Uncategorized,,"H. P. White, Judge Criminal Court.",,
Kansas City,1885,10521407,33,Probate Court.,Uncategorized,,"O. P. W. Bailey, Judge Probate Court.",,
Kansas City,1885,10521407,34,County Court.,Uncategorized,,"R. S. Adkins, Hugh Lynch, Wm. Chiles, Jus- tices County Court.",,
Kansas City,1885,10521407,38,Circuit Court,Uncategorized,,Clerk Circuit Court-L. F. McCoy.,,
Kansas City,1885,10521407,40,Criminal Court,Uncategorized,,Clerk Criminal Court--Charles H. Vincent.,,
Kansas City,1885,10521407,41,County Court,Uncategorized,,Clerk County Court-M. S. Burr.,,
Kansas City,1885,10521407,46,Probate Court,Uncategorized,,Clerk Probate Court-James H. Smith.,,
Kansas City,1885,10521407,48,Criminal Court,Uncategorized,,"Courts held in New Court House-Criminal Court, Probate Court, Circuit Court, and County Court.",,
Kansas City,1885,10521407,49,Circuit Court,Uncategorized,,"Circuit Court-Meets at Independence on the fourth Monday in August and February, and at the Court House in Kansas City on the second Monday in April and October.",,
Kansas City,1885,10521407,51,Criminal Court,Uncategorized,,"Criminal Court-Meets at Kansas City on the fourth Monday in May and November, and",,
Kansas City,1886,10651900,1,"COMPANY ""D.""",Patriotic Organizations,,"COMPANY ""D.""",,
Kansas City,1886,10651900,5,"COMPANY ""E.""",Patriotic Organizations,,"COMPANY ""E.""",,
Kansas City,1886,10651900,11,Seventh Infantry N. G. M.,Patriotic Organizations,,Seventh Infantry N. G. M.,,
Kansas City,1886,10651900,26,"COMPANY ""А.""",Patriotic Organizations,,"COMPANY ""А.""",,
Kansas City,1886,10651900,30,"COMPANY ""в.""",Patriotic Organizations,,"COMPANY ""в.""",,
Kansas City,1886,10651900,34,"COMPANY ""с.""",Patriotic Organizations,,"COMPANY ""с.""",,
Kansas City,1886,10651900,38,"COMPANY ""D.""",Patriotic Organizations,,"COMPANY ""D.""",,
Kansas City,1886,10651900,42,"COMPANY ""E.""",Patriotic Organizations,,"COMPANY ""E.""",,
Kansas City,1886,10651900,46,"COMPANY ""F.""",Patriotic Organizations,,"COMPANY ""F.""",,
Kansas City,1886,10651900,50,"COMPANY ""G.""",Patriotic Organizations,,"COMPANY ""G.""",,
Kansas City,1886,10651900,62,Kansas City Flambeau Club,Clubs,,"Kansas City Flambeau Club-J.S. Cannon,",,
Kansas City,1886,10651900,75,Central School (High),Uncategorized,,"Central School (High), Eleventh and Lo-",,
Kansas City,1886,10651900,77,Washington School (Primary No. 1),Uncategorized,,"Washington School (Primary No. 1), cor.",,
Kansas City,1886,10651900,80,Humboldt School (Primary No. 2.),Uncategorized,,Humboldt School (Primary No. 2.) cor.,,
Kansas City,1886,10651900,83,Franklin School (Primary No. 3),Uncategorized,,"Franklin School (Primary No. 3), cor. Four-",,
Kansas City,1886,10651900,86,Lathrop School (Primary No. 4),Uncategorized,,"Lathrop School (Primary No. 4), cor. Eighth",,
Kansas City,1886,10651900,88,Morse School (Primary No. 5),Uncategorized,,"Morse School (Primary No. 5), cor. Twen-",,
Kansas City,1886,10651900,91,Benton School (Primary No. 6),Uncategorized,,"Benton School (Primary No. 6), Fourteenth",,
Kansas City,1886,10651900,94,Woodland School (Primary No. 7),Uncategorized,,Woodland School (Primary No. 7). cor.,,
Kansas City,1886,10651900,97,Lincoln School (Primary No. 8),Uncategorized,,"Lincoln School (Primary No. 8), cor. Elev-",,
Kansas City,1886,10651900,100,Karnes School (Primary No. 9),Uncategorized,,"Karnes School (Primary No. 9), cor. Third",,
Kansas City,1886,10651900,103,Chace School (Primary No. 10),Uncategorized,,"Chace School (Primary No. 10), cor. Four-",,
Kansas City,1886,10651900,106,Switzer School (Primary No. 11),Uncategorized,,"Switzer School (Primary No. 11), Madison",,
Kansas City,1886,10651900,109,Sumner School (Primary No. 12),Uncategorized,,"Sumner School (Primary No. 12), West",,
Kansas City,1886,10651900,111,Martin School (Primary No. 13),Uncategorized,,"Martin School (Primary No. 13), East Bot-",,
Kansas City,1886,10651900,112,Kansas City Distillery,Uncategorized,,"tom, East of the Kansas City Distillery-",,
Kansas City,1886,10651900,114,Jefferson (Primary No. 14),Uncategorized,,"Jefferson (Primary No. 14), Seventeenth,",,
Kansas City,1886,10651900,117,"Wendell Phillips, (Primary No. 15)",Uncategorized,,"Wendell Phillips, (Primary No. 15), es.",,
Kansas City,1886,10651900,120,"Webster, (Primary No. 16)",Uncategorized,,"Webster, (Primary No. 16), Wyandotte,",,
Kansas City,1886,10651900,3,Spalding's Commercial College,Uncategorized,,"Spalding's Commercial College-J. F. Spalding, A. M. President, 1100, 1102 and 1104 Main.",,
Kansas City,1886,10651900,4,St. Teresa's Academy,Uncategorized,,"St. Teresa's Academy-Fidelia, Sister Superior, Eleventh, southwest corner Washington.",,
Kansas City,1886,10651900,5,Kansas City Institute,Uncategorized,,"Kansas City Institute-Helen Hanson, Principal, 1101 Broadway.",,
Kansas City,1886,10651900,6,National Business College,Uncategorized,,"National Business College-Ninth, northeast corner Main, Henry Coon, President.",,
Kansas City,1886,10651900,7,Kansas City Academy of Science,Uncategorized,,"Kansas City Academy of Science-R. T. VanHorn, President; R. W. Brown, Sec'y; Theodore S. Case, Corresponding Sec'y; S. D Bowker, Treasurer. Meets subject to call of President at Y. M. C. A. rooms, 549 Main.",,
Kansas City,1886,10651900,8,Kansas City Medical College,Uncategorized,,"Kansas City Medical College-Seventh, northwest corner Washington.",,
Kansas City,1886,10651900,9,Kansas City Hospital College of Medicine,Uncategorized,,"Kansas City Hospital College of Medicine- F. Cooley, Dean; D. E. Dickerson, Treasurer; Griffin Reno, Secretary.",,
Kansas City,1886,10651900,10,Schultze School of Musical Art,Uncategorized,,"Schultze School of Musical Art-Henry E. Schultze, Principal, 1120 Main.",,
Kansas City,1886,10651900,11,Francis A. Jones Music School,Uncategorized,,"Francis A. Jones Music School-68 Commercial Block, Main, southwest corner Eleventh.",,
Kansas City,1886,10651900,12,Kansas City Music Academy,Clubs,,"Kansas City Music Academy-W. V. Jones, Principal, 1120 Main",,
Kansas City,1886,10651900,13,Academy of Music,Clubs,,"Academy of Music-Joseph Sherlock, Director, 914 McGee",,
Kansas City,1886,10651900,14,University of Kansas City,Uncategorized,,"University of Kansas City-Twelfth, southeast corner McGee, J. W. Jackson, President; J. E. Logan, Secretary; G. W. Davis, Treasurer; J. R. Snell, Dean.",,
Kansas City,1886,10651900,15,Philo-Celtic Institute,Uncategorized,,"Philo-Celtic Institute-Meets every Sunday evening at hall, Broadway, corner Eleventh",,
Kansas City,1886,10651900,16,"Brann & Barstow, School for Girls",Uncategorized,,"Brann & Barstow, School for Girls-1208 Broadway",,
Kansas City,1886,10651900,17,Redemptorist Fathers Preparatory Seminary,Uncategorized,,"Redemptorist Fathers Preparatory Seminary-Rev. Joseph Firle, President, Grand Boulevard, near K. C. Exposition Grounds.",,
Kansas City,1886,10651900,18,German-English School,Uncategorized,,"German-English School-Bernhard F. Schubert, Principal, McGee, southeast corner Tenth.",,
Kansas City,1886,10651900,19,School of the Annunciation,Uncategorized,,"School of the Annunciation-Wyoming, southeast corner Fourteenth.",,
Kansas City,1886,10651900,20,St. Patricks School,Uncategorized,,"St. Patricks School-Sisters of St. Joseph in charge, Sister Winifred, Matron",,
Kansas City,1886,10651900,21,German Evangelical St. Peters School,Uncategorized,,"German Evangelical St. Peters School- Charles Weiss, Principal, Irving Place, northeast corner Oak.",,
Kansas City,1886,10651900,22,St. Bridgets Parochial School,Uncategorized,,"St. Bridgets Parochial School-Wood, corner Fourth, Kansas City, Kas.",,
Kansas City,1886,10651900,23,St. Peters and St. Pauls German Catholic School,Uncategorized,,"St. Peters and St. Pauls German Catholic School-John Roesch, Principal, 904 Mc- Gee",,
Kansas City,1886,10651900,25,Conservatory of Music,Uncategorized,,"Conservatory of Music-Miss L. M. Riepen- kroger, Director, room 13, 111 w. Ninth.",,
Kansas City,1886,10651900,28,French Art,Uncategorized,,"French Art, 923 Harrison.",,
Kansas City,1886,10651900,29,Kansas City Law Library Association,Libraries,,"Kansas City Law Library Association-R. O. Doggless, President; W.J. Ward, Vice- President; J. T. Dew, Secretary; P. S. Brown, Treasurer, Main, southeast corner Mo. av. Gardiner Lathrop, Auditor; W, J. Custer, Librarian.",,
Kansas City,1886,10651900,30,Kansas City Public Library,Libraries,,"Kansas City Public Library-Eighth, north- east corner Walnut, Carrie W. Whitney, Librarian; Edwin P. Roe, Asst. Librarian.",,
Kansas City,1886,10651900,31,Railroad Young Men's Christian Associa- tion,Youth Organizations,,"Railroad Young Men's Christian Associa- tion, Kansas City-Rooms west end Union Depot. E. J. Sanford, President; C. W. Wagner, Treasurer; F. H. Clark, General Secretary.",,
Kansas City,1886,10651900,32,Young Men's Christian Association,Youth Organizations,,"Young Men's Christian Association, 544 Main-A. G. Trumbull and J. H. North, Vice-Presidents; F. N. Chick, Treasurer; F. A. Hatch, General Secretary; E. A. Halsey, Recording Secretary.",,
Kansas City,1886,10651900,40,Kansas City Journal,Uncategorized,,"Kansas City Journal. -Delaware, southwest corner Sixth. Daily, Sunday, Tri-weekly and Weekly. Published by the Journal Company. R. T. VanHorn, President; J. A. Mann, Secretary and Business Man- ager.",,
Kansas City,1886,10651900,41,Kansas City Times Company,Uncategorized,,"Kansas City Times-Published Daily, Sun- day and Weekly by the Kansas City Times Company. Morrison Munford, President and General Manager; Charles E. Hasbrook, Secretary. Times new Building, Ninth, junction Main and Del- aware.",,
Kansas City,1886,10651900,42,The Kansas City Star,Uncategorized,,"The Kansas City Star.-Daily. Evening Star Company, publishers. W. R. Nel- son, Business Manager.",,
Kansas City,1886,10651900,43,Hoye Directory Company,Uncategorized,,"Kansas City Directory.-Issued annually by Hoye Directory Company, publishers, 622 Main.",,
Kansas City,1886,10651900,44,Kansas City Presse (German),Uncategorized,,"Kansas City Presse (German)-Daily. Presse Publishing Company, publishers. H. Stubenrauch, President; H. W. Zurn, Secretary and Manager. 100 west Ninth.",,
Kansas City,1886,10651900,45,Mid-Continent,Uncategorized,,"Mid-Continent. - A Religious Weekly Paper published from 100 west Ninth. Rev. S. B. Bell, Editor.",,
Kansas City,1886,10651901,1,Kansas City Live Stock Indicator,Uncategorized,,"Kansas City Live Stock Indicator.—P. D. Etue, Business Manager, 120 and 122 west Seventh.",,
Kansas City,1886,10651901,2,Merchants Exchange Daily Indicator,Uncategorized,,"Merchants Exchange Daily Indicator.—P. D. Etue, Business Manager, 120 and 122 west Seventh.",,
Kansas City,1886,10651901,3,Dry Goods Reporter,Uncategorized,,"Dry Goods Reporter.—W. C. Hunter, Manager, 514 Delaware.",,
Kansas City,1886,10651901,4,King's Life,Uncategorized,,"King's Life.—Geo. E. King, publisher, 210 west Ninth",,
Kansas City,1886,10651901,5,The Daily News Publishing Co.,Uncategorized,,"The Daily News.—The Daily News Publishing Co. publishers, 620 Wyandotte",,
Kansas City,1886,10651901,6,Daily Live Stock Reporter,Uncategorized,,"Daily Live Stock Reporter.—P. D. Etue, Business Manager, 120 and 122 west Seventh",,
Kansas City,1886,10651901,7,Kansas City Commercial,Uncategorized,,"Kansas City Commercial—H. S. Wicks, publisher, Fifth, se. cor. Central.",,
Kansas City,1886,10651901,8,Catholic Tribune,Uncategorized,,"Catholic Tribune—M. Maloney, 910 Main.",,
Kansas City,1886,10651901,9,Kansas City Medical Record,Uncategorized,,"Kansas City Medical Record—Drs. Fulton & Halley, publishers, 812 Wyandotte.",,
Kansas City,1886,10651901,10,Society Record,Uncategorized,,"Society Record—W. W. Davis, publisher, Room 39, Mason Bldg.",,
Kansas City,1886,10651901,11,Kansas City Medical Index,Uncategorized,,"Kansas City Medical Index—Published monthly. Drs. J. W. Elston and S. E. Lanphear, editors, 900 Main.",,
Kansas City,1886,10651901,12,Bible Evangelist,Uncategorized,,"Bible Evangelist—J. W. Caughlin, publisher, 1007 Winter av",,
Kansas City,1886,10651901,13,Gate City Press,Uncategorized,,Gate City Press—912 e. 10th.,,
Kansas City,1886,10651901,14,Kansas City Post,Uncategorized,,Kansas City Post—(German) Daily. 1221 Grand av.,,
Kansas City,1886,10651901,15,The National Real Estate Index,Uncategorized,,"The National Real Estate Index—W. L. Griggs, publisher, 71 Sheidley Bldg.",,
Kansas City,1886,10651901,16,Western Sport and Theatrical Record,Uncategorized,,"Western Sport and Theatrical Record—Western Sport Publishing Co. publishers, 514 B'way.",,
Kansas City,1886,10651901,17,The Kansas Magazine,Uncategorized,,"The Kansas Magazine—J. E. Caven, Ninth, nw. cor. Walnut.",,
Kansas City,1886,10651901,18,Christian Companion,Uncategorized,,"Christian Companion—J. H. Smart & Co. publishers, 8 e. Ninth.",,
Kansas City,1886,10651901,19,Masonic Manual of Kansas City and Vicinity,Uncategorized,,"Masonic Manual of Kansas City and Vicinity—D. D. Drake, publisher, 620 Wyandotte.",,
Kansas City,1886,10651901,20,Kansas City Contractors Directory,Uncategorized,,"Kansas City Contractors Directory—Issued annually. Hoye Directory Co. publishers, 622 Main.",,
Kansas City,1886,10651901,21,The Amusement Bulletin,Uncategorized,,"The Amusement Bulletin—Wynne & Andrews, publishers, 516 Delaware.",,
Kansas City,1886,10651901,22,Kansas City Trades Directory,Uncategorized,,"Kansas City Trades Directory—Issued annually. Hoye Directory Co. publishers, 622 Main.",,
Kansas City,1886,10651901,23,Museum Programme,Uncategorized,,"Museum Programme.—Wynne & Andrews publishers, 516 Delaware",,
Kansas City,1886,10651901,24,The Progressive Age,Uncategorized,,"The Progressive Age.—Henry Coon publisher, 9th, ne. cor. Main.",,
Kansas City,1886,10651901,25,The Kansas City Daily Price Current,Uncategorized,,"The Kansas City Daily Price Current.—Ramsey, Millett & Hudson proprietors, 224 and 226 west Fifth.",,
Kansas City,1886,10651901,26,Kansas City Drovers Journal,Uncategorized,,"Kansas City Drovers Journal.—Hayden Bros. publishers, Genesee, ne. cor. Sixteenth.",,
Kansas City,1886,10651901,27,Missouri and Kansas Farmer,Uncategorized,,"Missouri and Kansas Farmer.—Monthly. Cliffe M. Brooke editor and publisher. Business office Ninth, nw. cor. Broadway. Post-office box B.",,
Kansas City,1886,10651901,28,The Daily Drovers Telegram,Uncategorized,,"The Daily Drovers Telegram.—George E. Marsh & Co. publishers, 1710 west Sixteenth.",,
Kansas City,1886,10651901,29,Kansas City Hotel and Real Estate Register,Uncategorized,,"Kansas City Hotel and Real Estate Register—Darling & Bodine publishers, 818 Delaware",,
Kansas City,1886,10651901,3,Traders Bank,Uncategorized,,"Traders Bank-James T. Thornton, President; Seth Mabry, Vice-President; Madison W. St. Clair, Cashier; W. R. Thornton, Assistant Cashier, 901 Main",,
Kansas City,1886,10651901,4,Home Savings Bank,Uncategorized,,"Home Savings Bank-John Reid, President; T. F. Emerson, Cashier, 1212 Grand av",,
Kansas City,1886,10651901,5,Bank of Commerce (Branch),Uncategorized,,"Bank of Commerce (Branch) 1080 Union av. W. V. Clark, cashier.",,
Kansas City,1886,10651901,6,Bank of Grand Avenue,Uncategorized,,"Bank of Grand Avenue-L. A. Lambert, President; Henry Stubenrauch, Vice- President; H. C. Lambert, Cashier, Grand av. se. cor. 14th",,
Kansas City,1886,10651901,7,Kansas City Savings Bank,Uncategorized,,"Kansas City Savings Bank-J. Feld, President; A. Mann, Cashier, 518 Delaware",,
Kansas City,1886,10651901,8,H. S. Mills & Son,Uncategorized,,H. S. Mills & Son-603 Delaware.,,
Kansas City,1886,10651901,9,Kansas City Stock Yards Bank,Uncategorized,,"Kansas City Stock Yards Bank-P. Connel- ly, Cashier, 16th, cor. State",,
Kansas City,1886,10651901,10,Cox & Coppinger,Uncategorized,,Cox & Coppinger-824 Delaware,,
Kansas City,1886,10651901,11,"Kansas City, Fort Scott & Gulf Railroad",Uncategorized,,"Kansas City, Fort Scott & Gulf Railroad- H. H. Hunnewell, President; George H. Nettleton, Gen'l. Manager; L. W. Towne, Supt.; M. L. Sargent, Gen'l Freight Agt.; J. S. Ford, Comptroller; J. H. Aldrich, Cashier; J. E. Lockwood, Gen'l Ticket Agt. 9th, nw. cor. B'way, freight depot 12th, near Santa Fe",,
Kansas City,1886,10651901,12,Chicago & Alton Railroad,Uncategorized,,"Chicago & Alton Railroad-D. Bowes Gen. Western Passenger Agt. 814 Main and 815 Delaware, Times Bldg. Fred S. Doggett Gen. Western Freight Agt. room 15 Wales Bldg. Freight depot 12th and Santa Fe. Ticket offices 814 Main, 815 Delaware and 1046 Union av.",,
Kansas City,1886,10651901,13,Southern Kansas Railway,Uncategorized,,"Southern Kansas Railway-N. T. Spoor Gen. Agt. Ed. Coleman Gen. Trav. Pass. Agt. office Union depot. Freight depot 12th, cor. Santa Fe.",,
